@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithouNans50_WithoutNames

@attribute ATS1m numeric
@attribute AATS5m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTc-1l numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
5014.898559,57.426603,2122.864225,-0.721454,-0.066413,0.036872,-0.067564,1.668496,0.964588,0.966011,1.854752,1.436027,1.538536,1.773268,0.990315,0.758581,31.972072,-0.294118,4.592529,154.835421,10.888953,4.660058,0.873034,0.864203,19.081116,0.304348,110.915616,11.488643,7.717009,0
3084.234509,84.773973,825.435064,0.295491,-0.420838,0.008026,0.041639,1.55447,1.015802,1.043679,1.102371,1.160031,0.861425,1.0017,1.089932,1.013516,16.002056,-0.300082,3.471552,97.786459,10.703173,4.349649,0.961554,0.961554,19.908366,0.235294,63.248482,11.087834,9.784286,0
15544.783121,300.022384,77983.504659,-2.295964,0.131911,-0.041579,-0.145009,1.577388,0.956248,1.287645,1.079229,0.650126,0.863798,1.108395,1.120243,1.281329,126.909494,-0.394545,4.19412,439.907607,13.171145,5.439464,0.931602,0.906577,57.550891,0.590909,323.176573,12.643789,19.821341,0
6428.635327,185.409522,3425.994605,-2.137967,-0.374459,0.029887,-0.242457,1.767414,0.701923,0.865503,1.561248,1.138864,0.601009,2.07072,0.915137,1.013512,34.971061,-0.301426,7.241344,109.165298,15.015621,4.378783,0.881135,0.910851,38.734643,0.45,76.031916,11.845153,13.532221,0
7167.432129,39.059281,13784.310343,-0.257655,-0.07725,-0.029071,-0.018384,1.914189,0.254482,0.22529,0.219532,1.155697,1.533174,0.975657,0.667389,0.73487,78.919338,-0.362195,3.499,488.661961,11.949454,4.414298,0.660482,0.673467,21.967631,0.658537,709.782713,11.920102,7.59825,0
4269.803069,34.697245,2069.820581,-0.802646,-0.048676,-0.025343,-0.059045,1.417852,0.991742,0.971153,1.119805,0.94364,1.006042,1.191879,1.006428,0.996657,16.000004,-0.413706,3.732322,196.833655,17.743937,5.108889,0.885876,0.868468,11.63705,0.68,158.518913,11.346883,6.004078,0
5406.403331,79.801502,3846.191452,-1.057607,-0.11687,-0.141838,-0.136444,1.226678,1.027086,0.705308,0.914622,1.104524,0.755878,0.697447,1.136388,0.749767,34.97201,-0.366735,6.125072,198.642707,14.871402,5.028992,0.922379,0.951487,23.741072,0.37037,127.996759,11.677618,10.615026,0
5100.662146,49.733004,2189.036093,1.451439,-0.090558,0.02824,0.100699,1.624379,0.929264,1.097959,1.049554,1.298313,0.893313,1.189589,1.011122,0.977346,16.000013,-0.349736,4.365105,223.177677,11.88628,5.506891,0.926639,0.932282,14.661729,0.533333,169.025687,11.70142,6.753773,0
5366.478767,80.106978,2235.755684,0.195174,-0.030082,-0.033993,0.019255,1.55791,0.91424,0.614898,1.122687,1.343339,1.119671,1.318585,0.907424,0.661425,34.969381,-0.303523,5.096335,286.995013,11.989091,4.896821,0.896947,0.896947,20.948216,0.2,137.191221,12.213927,8.82057,0
2781.587676,39.546311,1201.924835,0.356862,-0.023791,0.14418,0.058159,1.464731,0.835204,1.139359,1.101518,1.043875,0.279053,1.298956,1.24954,0.998879,15.998707,-0.375001,4.892656,81.507716,5.255245,4.066677,0.806178,0.806178,14.036068,0.5625,57.660304,11.080372,6.761238,0
4957.480446,64.144532,1650.701748,-0.45025,-0.314805,-0.057296,-0.058292,1.392852,0.964104,0.942506,0.986218,1.100238,1.145564,1.097849,0.936567,1.131946,15.996937,-0.347988,5.076508,261.200963,22.536213,4.902569,0.862895,0.877816,14.973872,0.333333,172.730438,11.649002,7.836532,0
2863.454652,70.853468,2146.816378,0.803578,0.166074,0.051945,0.148794,1.440546,0.579836,1.266389,2.208729,0.913569,1.333035,2.013634,0.88926,1.087018,34.970156,-0.360445,4.796143,65.325475,5.0106,3.969002,0.915852,0.877406,25.259244,0.5,46.108679,10.83445,10.13048,0
5075.638533,50.39802,2035.509163,0.925344,0.020099,-0.061383,0.09204,1.365779,1.026308,1.05447,1.122498,1.237153,0.964373,1.113443,1.154742,0.878435,16.00001,-0.374932,5.019161,238.984112,9.125492,4.989954,0.833834,0.859247,14.253385,0.551724,185.092426,11.66922,6.93214,0
1845.648643,47.10976,728.846734,-1.372338,0.318904,-0.405786,-0.366408,1.479974,1.346685,0.97157,0.501487,0.794252,1.247875,0.331838,1.006157,1.121721,15.998261,-0.387075,4.199143,48.537453,4.148546,3.884184,0.921853,0.898715,15.207122,0.363636,31.249202,10.242564,7.553166,0
6116.477914,87.296491,2951.449502,-0.70176,-0.107742,0.022987,-0.068916,1.611863,1.030367,1.116366,1.38359,0.607756,0.710359,1.614759,0.897232,1.310868,31.974074,-0.309879,5.604769,139.061397,12.527966,4.571861,0.891326,0.891326,25.454459,0.3,69.359634,12.056592,9.257921,0
3103.426202,44.492681,1601.627608,-0.248814,0.219206,-0.111328,-0.154918,1.403661,1.048509,0.614812,2.384806,0.381647,0.690912,2.417496,1.18542,0.85707,31.972072,-0.303299,6.420772,95.557636,14.783385,4.453881,0.899012,0.899012,15.538516,0.25,53.885594,10.935301,7.10011,0
3833.502826,71.806624,2519.464718,-0.514273,-0.031233,-0.083652,-0.095195,1.270795,1.006544,0.840423,1.134876,1.088075,0.724791,0.752801,0.991608,0.858868,34.970156,-0.367403,5.204703,119.101735,8.329761,4.80197,0.951942,0.951942,21.275298,0.4,78.839527,11.289269,8.971161,0
4430.277591,28.150911,1855.935837,-0.944612,-0.04878,-0.131909,-0.087134,1.145123,1.146392,1.081346,0.999846,1.249673,1.072098,0.831485,1.17986,1.000555,15.996931,-0.392873,4.999157,331.394014,30.683072,5.266915,0.900789,0.906939,10.450668,0.185185,99.363184,12.646992,5.93277,0
4574.729903,40.598092,3285.395961,0.090215,-0.028305,-0.010732,0.011172,1.289952,0.525874,0.549814,0.531434,0.80757,0.806211,0.734737,1.016307,0.771359,34.969855,-0.378115,2.729,313.930967,5.988452,4.685021,0.82187,0.82187,18.933892,0.148148,709.782713,11.761932,7.618238,0
7152.195703,55.905781,3232.090474,-0.468628,0.022649,-0.113711,-0.05774,1.501504,1.304721,0.78527,0.994426,0.582503,0.630446,1.125163,0.88903,0.861309,31.973074,-0.30373,5.827426,386.827455,12.209038,5.035813,0.858175,0.852532,18.365589,0.272727,172.567997,12.250554,7.43635,0
3560.919312,42.940198,1472.163586,1.438752,-0.13158,0.03963,0.199701,1.330423,0.94539,1.205245,0.945966,1.394213,1.137801,0.901754,1.200214,1.050037,15.99871,-0.37271,4.953483,131.308928,24.715872,4.473048,0.769965,0.834905,14.229545,0.4,77.040693,11.423252,6.491782,0
4069.106821,25.690661,1630.043562,0.749396,-0.007742,-0.049427,0.073112,1.197978,1.014787,0.948122,0.99588,0.78941,0.916572,1.180677,1.240008,0.953077,15.99871,-0.381703,4.932552,299.389233,16.290599,5.053509,0.904842,0.904842,10.83251,0.12,84.842651,12.541162,6.295587,0
5623.412867,57.734946,3576.914987,2.822208,-0.046938,-0.019363,0.176365,1.450356,0.977583,0.969675,1.10627,1.160868,1.002342,1.085558,0.950474,0.964945,34.969381,-0.388003,5.384835,200.177033,10.639623,5.456565,0.918119,0.923763,20.390189,0.571429,141.439443,12.01384,7.069665,0
4238.113602,23.427153,1752.855587,-0.668556,-0.01619,-0.123216,-0.08906,1.200989,1.163006,0.984825,1.002695,0.791573,0.881532,1.018651,1.232877,1.004766,15.995925,-0.392547,4.991827,315.84353,23.140052,5.231093,0.904821,0.904821,9.603504,0.192308,94.950612,12.546811,5.749822,0
4632.03566,76.349041,1383.977458,-1.25004,-0.065276,-0.046385,-0.105948,1.236739,0.910316,1.023224,1.337066,1.212042,1.090429,1.371807,0.984481,0.98016,16.000805,-0.299641,3.726104,239.889336,6.542498,5.053056,0.958874,0.949478,15.085765,0.285714,127.253369,12.064446,8.802053,0
3104.351049,19.990137,1546.029394,-0.357416,0.003131,-0.338976,-0.151409,1.65865,1.458846,0.95149,0.950628,0.738344,0.767119,0.800322,0.730328,0.999006,14.009286,-0.384204,6.405526,101.075316,7.383224,3.190062,0.537014,0.549314,8.983433,1,101.075316,10.342935,4.612562,0
5909.119955,37.642657,2521.542646,-0.139133,-0.266671,-0.246183,-0.014404,1.464456,1.283869,1.105886,1.064091,1.781672,0.811042,0.884855,1.161057,0.820098,15.99694,-0.39451,4.318749,287.593574,147065.034751,4.488428,0.720591,0.720591,12.420431,0.6,235.19816,11.963498,6.230864,0
4213.370942,27.226192,1601.142432,-0.166914,0.011107,-0.05345,-0.024985,1.327792,1.037676,0.927968,0.930826,0.608975,0.847875,1.088802,1.219693,0.972404,15.998265,-0.377841,4.875365,315.08326,29.055009,5.175735,0.921817,0.921817,9.788239,0.153846,98.894651,12.501369,6.330475,0
4297.740238,40.087413,1769.333225,-0.702686,0.078211,-0.013457,-0.142057,1.486639,1.039892,1.037984,1.165542,1.116551,0.995168,1.318452,1.17782,1.049681,15.994921,-0.298136,5.636018,158.859585,29.279424,4.550822,0.790775,0.790775,11.792699,0.5,113.518071,11.960383,6.282057,0
2489.604047,40.691273,1053.470985,-0.114804,-0.023338,0.0829,-0.041639,1.574958,0.928507,1.335273,0.80314,1.881683,1.08581,0.310634,1.095312,1.125197,15.994918,-0.27502,5.29788,74.640828,5.077522,4.491729,0.898346,0.898346,11.511121,0.466667,50.623651,10.952787,6.347844,0
9786.04839,213.984859,42038.572202,-1.457238,0.136965,0.004851,-0.084731,1.494406,0.811684,1.273025,1.533963,0.840547,0.891925,1.002196,0.871527,1.23991,126.906511,-0.393642,4.339923,267.253071,9.908294,5.291563,0.934791,0.91949,46.042781,0.545455,179.007055,12.352167,14.608409,0
3887.107572,98.417381,1816.442304,-1.497781,0.136342,-0.189226,-0.295329,1.714745,1.090817,0.991458,0.502402,1.624539,0.978238,0.243292,1.336264,0.856008,34.96938,-0.245092,6.523,102.28896,10.913035,4.070656,0.926767,0.926767,30.590248,0.133333,39.377574,11.501126,10.951985,0
4189.68525,27.527438,1655.679841,-0.367489,-0.008313,-0.090591,-0.050921,1.272101,1.099622,0.956383,0.900236,0.575339,0.677007,1.372816,1.162503,1.01477,15.998265,-0.399642,4.732415,314.423212,17.668657,5.172234,0.91182,0.91182,9.734682,0.115385,93.380032,12.57074,6.121744,0
4858.139732,64.694939,2230.757267,-0.066544,0.031496,0.025853,-0.00523,1.737424,0.954273,0.960186,0.948385,0.563591,0.598385,1.097968,0.942659,1.041703,31.972072,-0.308926,3.751846,274.471317,45.313732,4.629412,0.861721,0.853149,18.84466,0.384615,111.576581,12.032475,8.188886,0
4260.680423,66.756809,6705.554753,-0.299274,-0.026715,0.039286,-0.047154,1.553002,0.879203,0.542078,1.713574,0.869442,1.09121,1.466993,1.225967,0.866278,78.918518,-0.347916,5.15362,124.689502,8.253202,4.481254,0.831044,0.831044,24.118191,0.65,93.524632,11.256393,8.168799,0
2740.024132,40.7343,1195.731947,-0.517772,-0.1206,-0.083566,-0.129614,1.494914,1.073305,1.178042,0.975444,1.869082,0.490402,0.606478,1.006711,0.85619,15.994919,-0.300499,4.965053,85.436334,7.868392,4.436007,0.86484,0.86484,13.434158,0.5625,66.887617,10.763483,6.318652,0
5238.291495,45.886315,2691.704983,-0.777205,0.139579,0.01313,-0.124525,1.394073,0.928377,0.678935,1.063295,0.487494,0.654073,1.142176,1.025552,0.867973,34.968854,-0.377484,4.934321,337.571481,7.381555,5.116265,0.873384,0.873384,15.088045,0.466667,158.334039,12.045088,6.882892,0
3780.552893,147.859267,1890.042393,-0.350497,0.322085,0.063678,-0.106556,1.632833,0.799814,0.906886,1.83259,0.631537,0.976909,1.556114,1.033836,1.061131,34.96938,-0.262215,6.622392,127.787781,5.512994,4.418296,0.963649,0.963649,26.290491,0.166667,53.703802,11.495789,10.542454,0
4031.433675,36.526819,1568.211969,-0.331168,-0.023173,0.025169,-0.021387,1.595315,0.972038,1.079995,1.158674,1.174904,1.134952,0.671347,1.080214,0.910467,15.998934,-0.314398,4.745096,249.391223,24.783837,4.862206,0.892861,0.901691,12.705095,0.130435,64.357536,12.546782,6.717779,0
3744.029106,29.839981,1596.150081,0.36389,-0.067681,-0.167097,0.043188,1.489844,1.193677,0.961062,1.343645,1.478038,1.408923,1.718929,1.225656,0.786996,15.99871,-0.398999,4.939062,145.663801,9.042434,4.762267,0.862173,0.862173,12.640619,0.409091,94.450369,11.633505,6.330075,0
6610.006068,65.905566,2637.943284,-0.571926,-0.002441,0.038945,-0.055232,1.273852,0.968054,0.978339,1.045735,0.95238,1.004665,0.835973,1.098244,0.957668,31.972073,-0.386852,4.912449,422.083125,10.647247,5.438934,0.911547,0.917076,15.305026,0.236842,236.172677,12.323291,7.756821,0
4415.501962,45.452137,1830.599687,-0.308892,0.308222,0.126198,-0.0459,1.570238,0.885528,0.914696,1.251141,1.140877,1.293826,1.666868,1.142594,0.858763,15.995928,-0.328825,5.099227,236.876217,7.786133,4.972209,0.863998,0.863998,12.914952,0.538462,138.5142,11.618753,6.356037,0
3553.588821,36.798179,1566.493575,-1.267789,-0.14665,-0.138027,-0.105491,1.372783,1.096521,1.155282,0.852978,1.291066,0.955768,0.954794,0.964061,1.046186,15.997932,-0.39213,4.519086,141.344642,10.756559,4.739991,0.873527,0.873527,13.711805,0.285714,84.791633,11.513295,6.538668,0
4946.714558,37.099868,1832.527412,-0.079237,-0.057864,-0.018598,-0.014693,1.310286,1.016183,0.98249,0.913726,0.871732,0.902266,0.670346,1.068642,1.011952,15.997949,-0.419861,4.120854,358.96724,6.883678,4.843069,0.809355,0.833954,11.648959,0.233333,152.357295,11.912621,6.486269,0
3831.822373,72.140745,1378.682539,-2.013196,-0.321291,0.0295,-0.106844,1.596176,0.844062,0.926386,1.326657,0.997552,0.762276,1.480011,0.802405,0.994942,19.000414,-0.413842,3.742682,129.619829,7.011247,4.671781,0.942995,0.942995,23.410638,0.380952,80.136312,11.832796,9.550387,0
4018.665756,44.563485,1924.643868,-0.81651,0.301392,0.121258,-0.094818,1.62037,0.854725,0.949,0,0.911906,1.747425,0,1.225932,0.854635,31.972072,-0.384406,4.885063,54.460462,46.021796,3.621003,0.799986,0.71175,20.119603,0.5,709.782713,10.976389,7.737728,0
5302.468416,53.458046,2833.278915,-0.928438,-0.206621,0.074829,-0.089431,1.58333,0.77664,0.71113,0.896325,0.899175,0.948521,0.731108,0.938267,0.881838,34.968854,-0.27368,5.60571,162.336474,40.067661,4.499228,0.834377,0.834377,23.606064,0.347826,99.592129,11.718109,8.216462,0
2781.503744,39.634334,1034.405074,-0.200312,-0.092998,0.103049,-0.073693,1.72656,0.890209,1.186652,1.222842,1.314226,1.128647,1.008974,1.296049,0.965234,14.007099,-0.263995,5.795875,102.826683,5.622005,3.831402,0.780821,0.780821,12.876666,0.375,46.550166,11.415588,6.837758,0
4537.911943,72.293362,2095.309116,-0.272127,0.173346,-0.051726,-0.04544,1.413285,0.930445,0.66595,1.361779,0.707995,1.024966,1.095369,0.839694,0.771874,34.96938,-0.307273,5.922557,288.48871,8.235295,4.753774,0.878198,0.887303,17.307234,0.115385,96.820978,11.97552,7.978386,0
5038.878742,41.81785,2048.546199,-0.642206,0.175221,-0.037259,-0.074402,1.35366,1.04718,0.920018,1.163807,1.049426,1.508723,2.06996,1.12443,0.950393,15.996934,-0.37747,5.187472,262.024771,12.766451,5.250249,0.879732,0.885261,11.617062,0.433333,161.003674,11.722789,6.282722,0
4559.183328,80.018732,1645.139214,-1.472197,-0.263213,-0.137612,-0.231737,1.655394,1.176289,0.906166,1.318003,1.23934,0.794132,1.212324,1.155408,1.033641,31.972072,-0.337168,4.792889,126.60656,15.210491,4.542748,0.929972,0.91695,22.561528,0.3,80.202727,11.41221,9.034291,0
5808.384117,80.171247,2125.960699,-2.218887,0.053453,-0.13278,-0.136882,1.9106,0.922864,0.876069,0.817619,1.022548,0.93349,0.451213,0.899097,0.841164,31.972073,-0.309751,4.173262,264.037541,11.002085,5.048017,0.938865,0.930293,24.819014,0.322581,182.032204,12.065873,9.885249,0
3509.516216,72.890872,1034.620425,-0.130255,-0.119814,0.019476,-0.018323,1.406273,0.795278,1.199644,0.741851,1.165931,0.845272,0.823352,0.979288,0.848801,16.001682,-0.304021,3.856819,159.508073,5.693488,4.694019,0.952053,0.966249,18.724964,0.3,81.832594,11.499607,9.036904,0
5594.468324,100.53439,3759.644776,-1.396329,-0.013041,-0.171839,-0.186564,1.133718,1.081905,0.782911,1.021409,1.192665,1.087389,0.716326,1.073684,0.927833,34.97201,-0.251083,6.132879,214.220651,8.735573,5.080274,0.951487,0.96119,24.647384,0.357143,142.624224,11.671629,10.948238,0
12046.178944,73.477788,5255.06303,-2.347984,0.083249,-0.031935,-0.044539,1.331434,0.692637,0.897478,0.877983,0.887442,1.057368,0.909244,0.057859,0.056024,39.962593,-0.408531,-0.000008,529.363933,82.122681,5.33921,0.782855,0.782855,18.443872,0.305556,709.782713,13.798894,8.480029,0
3357.404928,39.469681,1413.259287,0.088639,0.081492,-0.003452,0.014234,1.59176,0.99748,1.036614,0.957631,1.6239,1.243346,0.986626,0.894174,0.825673,15.995924,-0.311391,4.840098,133.986538,40.130188,4.612439,0.855372,0.855372,11.987647,0.35,90.006799,10.938183,6.218402,0
8290.4034,37.657257,4080.80625,9.018487,-0.032051,0.019235,0.253865,1.520197,0.903409,0.82779,0.78593,0.532525,0.44728,0.507604,1.032118,0.95225,31.972073,-0.392372,3.132095,690.775404,11.498212,5.774606,0.869176,0.893981,16.326517,0.522727,376.196015,12.648805,6.889961,0
2364.042793,55.260076,948.653389,-0.404047,0.162609,-0.13047,-0.065136,1.428296,1.049818,0.935548,0.908093,1.001661,1.702528,1.393948,1.175545,1.138869,16.001383,-0.39146,3.796299,58.78661,10.084915,4.105389,0.895403,0.895403,17.990777,0.538462,38.450496,10.990921,7.711668,0
5788.997944,38.815611,2172.732952,-0.397581,0.01711,-0.085837,-0.054471,1.283803,1.077145,0.95405,0.948895,0.723516,0.659178,0.874675,1.154495,0.99546,15.998269,-0.399635,4.809368,482.501832,10.268903,5.424006,0.899073,0.894152,10.454831,0.166667,169.083347,12.821996,6.406967,0
3644.245499,45.469467,1297.044241,-0.091494,-0.067322,-0.037073,-0.075526,1.144001,1.001659,1.019331,1.056172,0.650265,0.835485,1.294222,0.921489,1.076386,14.003084,-0.30865,5.746145,248.253514,9.739587,4.308751,0.781392,0.799054,8.418257,0.217391,87.321174,11.709224,6.551605,0
9535.259906,260.005327,50570.383869,-0.39614,0.190514,-0.08788,-0.050256,1.537424,0.972304,1.215408,1.276669,0.435079,1.085994,0.835819,0.700306,1.169745,126.907474,-0.358406,4.264632,180.358657,10.288938,4.900712,0.966578,0.955438,59.973113,0.48,124.320804,11.725202,22.191049,0
3312.960447,46.622599,1474.950039,1.023333,-0.07174,-0.033265,0.145252,1.433788,1.087773,1.005693,0.988819,1.186629,1.249714,1.26956,0.807438,1.059115,15.998709,-0.412881,5.096735,126.502386,6.797533,4.737323,0.86087,0.878532,12.993298,0.631579,91.378165,10.826933,6.313519,0
2706.134751,67.804816,917.562473,-0.268277,0.105729,0.04503,-0.040007,1.535068,0.890227,1.232084,0.758477,1.124818,0.923793,0.767914,0.907317,0.979602,16.001679,-0.274991,2.882765,81.501563,22.459248,4.418296,0.963649,0.963649,19.016836,0.466667,61.26507,10.437258,8.794138,0
3933.539083,54.209015,1613.600834,-0.300952,-0.172534,0.069249,-0.022424,1.720412,0.81086,0.958576,0.836595,0.868173,0.266858,0.283784,0.970413,0.938636,19.001257,-0.337612,3.498806,150.57833,7.824794,4.784184,0.893108,0.898957,16.134138,0.478261,108.282324,11.428859,7.728351,0
3013.828591,53.342334,902.189546,-0.298347,-0.237503,-0.017709,-0.048094,1.215056,0.859124,1.467049,1.70425,1.792201,0.72527,1.64521,1.165757,0.941115,15.998707,-0.385508,5.474698,182.102589,18.181181,3.865999,0.813058,0.813058,12.064268,0.105263,54.323889,11.847417,8.372703,0
4185.665346,25.655852,1655.679841,-0.630951,-0.016601,-0.135047,-0.087951,1.052524,1.133159,0.979918,1.030169,0.82685,0.900819,1.016243,1.211884,0.98235,15.995925,-0.29939,4.833388,315.84353,23.140052,5.157432,0.909211,0.909211,9.734682,0.153846,94.950612,12.546811,6.121744,0
4646.611493,87.744546,2008.844896,0.013087,0.016087,0.049311,0.004273,1.25077,0.82491,0.967288,1.222399,1.084279,1.281062,1.063642,0.831929,0.980751,34.968854,-0.283884,6.849539,187.727923,11.264013,4.150913,0.781947,0.769783,13.814595,0.178571,101.309341,12.350636,8.193048,0
5952.502017,82.525465,2187.611147,0.020006,-0.144234,-0.023012,0.002456,1.17021,1.105273,1.027332,0.891801,1.673684,1.135907,0.886616,0.965133,0.993507,31.972072,-0.279166,5.907545,266.580515,9.774391,4.716751,0.830057,0.84007,16.925211,0.1875,159.863253,12.197108,8.247336,0
3846.136967,40.26376,1565.701013,-0.168934,-0.026569,-0.097857,-0.022297,1.415602,1.104903,0.99604,0.953474,0.822417,0.941941,0.710054,0.958709,1.1147,15.998711,-0.410247,4.787102,162.576076,9.710576,5.058303,0.912963,0.921056,12.719009,0.478261,117.173816,11.223976,6.692618,0
3363.346843,60.737795,2715.97394,-0.107072,0.131358,-0.101427,-0.016872,1.588001,0.955624,0.816963,0.875892,0.779504,1.69347,0.753733,0.806291,0.970911,34.969854,-0.410609,5.842947,91.323651,8.141543,3.949734,0.781177,0.770036,20.750459,0.647059,66.553632,11.188234,7.887989,0
3802.257003,32.922985,1565.701013,0.237483,0.040556,-0.107019,0.030763,1.425087,1.071852,0.802404,1.047374,0.522573,0.825037,0.750062,1.097775,0.906958,15.998711,-0.382787,4.760584,173.264009,10.351471,5.030633,0.90487,0.916017,12.719009,0.478261,126.105399,11.149787,6.692618,0
2828.284345,35.398145,1141.895379,-0.853147,0.209876,-0.22493,-0.265594,1.481502,1.279877,1.285459,0.904457,0.623775,1.059812,0.774306,0.999808,1.429566,15.994919,-0.345734,5.010178,121.548697,8.370144,4.300153,0.838354,0.838354,11.223682,0.352941,55.327246,11.51854,6.20419,0
5208.276006,36.186838,2029.529888,-0.406378,-0.083829,-0.010873,-0.040939,1.577759,0.983118,1.030099,0.853572,0.82733,0.947259,0.703913,1.11315,1.135411,15.998717,-0.375994,4.914973,273.518952,10.895254,5.126492,0.878894,0.878894,14.750552,0.333333,183.776961,11.844995,6.793457,0
4939.375837,45.508452,2565.996562,0.276964,-0.112353,-0.078952,0.034617,1.277236,0.993739,0.689659,0.760311,0.802227,0.662827,0.472051,1.044721,0.829484,34.969381,-0.3935,3.781388,210.767402,8.879081,4.746788,0.835299,0.828711,15.981216,0.357143,148.106748,11.706871,7.059927,0
3057.657662,55.703334,1062.273266,0.101197,-0.061842,-0.136264,0.020463,1.272172,1.092199,1.044265,1.003491,1.147442,1.508114,1.410265,1.000608,0.932235,15.995924,-0.271846,4.790347,111.219867,8.568013,4.548394,0.92694,0.92694,15.689887,0.333333,74.208489,10.923219,7.703359,0
