@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.041031,0.210694,0.584341,0.511212,0.489991,0.53315,0.277853,0.345916,0.226056,0.304785,0.18572,0.803785,0.269854,0.619302,0.885536,0.92846,0.282976,0.036517,0.488066,0.314397,0,1
0.018091,0.233962,0.523154,0.574983,0.58831,0.561489,0.246048,0.29158,0.265116,0.38385,0.017659,0.616668,0.512638,0.679907,0.880601,0.880601,0.039247,0.114232,0.579761,0.080738,0,1
0.06157,0.259868,0.496259,0.653676,0.732376,0.692623,0.045964,0.661047,0.138575,0.479789,0.58379,0.655031,0.168998,0.512485,0.949192,0.923789,0.339408,0.023876,0.435456,0.334475,0,1
0.021224,0.251795,0.519663,0.290865,0.640107,0.839124,0.264791,0.366596,0.282387,0.351137,0.159149,0.626871,0.277904,0.601554,0.867954,0.855676,0.219643,0.044007,0.59912,0.193353,0,1
0.035629,0.469777,0.3818,0.680912,0.816157,0.504282,0.258802,0.329797,0.266166,0.364561,0.017749,0.579257,0.570826,0.799894,0.914287,0.933113,0.154849,0.098783,0.625083,0.128255,0,1
0.019935,0.235529,0.536529,0.549832,0.573904,0.555061,0.352389,0.212534,0.228975,0.586101,0.159149,0.63634,0.294306,0.603659,0.829236,0.867156,0.1957,0.041667,0.51152,0.17915,0,1
0.038841,0.470853,0.396425,0.654294,0.783072,0.504595,0.255543,0.296515,0.2783,0.368012,0.017795,0.583915,0.713636,0.816214,0.890796,0.940137,0.128641,0.113296,0.664524,0.147322,0,1
0.007516,0.22907,0.4999,0.719136,0.567026,0.388636,0.442827,0.215581,0.498032,0.500474,0.017684,0.572211,0.25969,0.538497,0.908359,0.908359,0.170637,0.048689,0.49953,0.23194,0,1
0.028093,0.16502,0.46596,0.468266,0.467644,0.529178,0.257293,0.367748,0.257783,0.288262,0.159158,0.555171,0.246603,0.588201,0.843279,0.826839,0.308562,0.039794,0.590684,0.264918,0,1
0.021996,0.201948,0.44987,0.557588,0.53927,0.542529,0.225582,0.174432,0.231851,0.393773,0.044263,0.536653,0.538932,0.629452,0.772871,0.780703,0.109292,0.06882,0.579287,0.14233,0,1
0.030387,0.223673,0.625143,0.6127,0.53632,0.557868,0.269058,0.379287,0.397151,0.351655,0.000092,0.687496,0.502868,0.543639,0.53628,0.562055,0.059887,0.013577,0.40685,0.048604,0,1
0.114818,0.322498,0,0.633933,0.678133,0.457259,0.26799,0.274162,0.312601,0.41587,0.159185,0.586401,?,1,0.909561,0.926691,0.22779,0.405431,0.849,0.196562,0,1
0.033773,0.255587,0.492079,0.613376,0.649213,0.362584,0.324786,0.272559,0.301307,0.272041,0.1857,0.626326,0.151638,0.582844,0.914786,0.898941,0.358751,0.013109,0.440935,0.275021,0,1
0.048787,0.28729,0.605971,0.554339,0.668663,0.6455,0.254973,0.336897,0.264096,0.440031,0.017743,0.692155,1,0.828973,0.85196,0.85196,0.092649,0.110955,0.69321,0.07522,0,1
0.025777,0.277638,0.540139,0.404247,0.690444,0.75763,0.275384,0.452772,0.331453,0.304189,0.159149,0.596859,0.558515,0.686189,0.883507,0.895726,0.191299,0.102996,0.658843,0.200826,0,1
0.016687,0.266584,0.52305,0.646914,0.661751,0.43408,0.277489,0.36964,0.25991,0.402804,0.044268,0.474255,0.338302,0.581184,0.823477,0.823477,0.211833,0.074438,0.55582,0.198132,0,1
0.092045,0.282006,0.117594,0.604118,0.655344,0.533582,0.268686,0.303055,0.35615,0.374297,0.159149,0.51467,1,0.883778,0.791886,0.790589,0.157408,0.149345,0.742619,0.125751,0,1
0.032183,0.236785,0.589,0.605285,0.578984,0.532786,0.255048,0.245126,0.23807,0.338385,0.185692,0.540345,0.475208,0.622666,0.786269,0.825129,0.198526,0.070225,0.529909,0.157244,0,1
0.00505,0.249723,0.499293,0.615223,0.632547,0.480182,0.230325,0.322005,0.359538,0.406342,0.017699,0.492616,0.055418,0.439278,0.860032,0.860032,0.192148,0.000936,0.316105,0.185418,0,1
0.037997,0.223112,0.59445,0.517134,0.514628,0.48992,0.278998,0.320901,0.21826,0.244103,0.185711,0.803422,0.226864,0.614905,0.95246,0.95246,0.348789,0.032772,0.46355,0.31997,0,1
0.01446,0.246377,0.495232,0.550763,0.619447,0.467342,0.519868,0.296215,0.394883,0.325954,0.185692,0.501774,0.075911,0.4811,0.882674,0.882674,0.300112,0.002809,0.345094,0.236652,0,1
0.011676,0.242557,0.499857,0.608672,0.592699,0.524692,0.231155,0.073463,0.304563,0.431139,0.017671,0.635238,0.162717,0.423004,0.612517,0.586473,0.034916,0.014981,0.429152,0.09591,0,1
0.026096,0.248711,0.561284,0.714238,0.625898,0.458962,0.22499,0.415527,0.167667,0.356795,0.185692,0.720348,0.331165,0.63223,0.789277,0.815888,0.093759,0.04588,0.495241,0.131227,0,1
0.053541,0.202477,0.526623,0.589014,0.600541,0.591751,0.233644,0.319135,0.231829,0.393048,0.017758,0.646757,1,0.878697,0.862474,0.891684,0.074505,0.211142,0.746859,0.100021,0,1
0.030413,0.265099,0.658654,0.58589,0.662196,0.675794,0.31235,0.26667,0.1977,0.490462,0.159149,0.1885,0.290781,0.529574,0.649735,0.649735,0.19761,0.060861,0.605279,0.140518,0.012979,1
0.019559,0.242269,0.552764,0.574885,0.602559,0.536215,0.374954,0.183562,0.231522,0.596708,0.159149,0.624542,0.294306,0.595869,0.863136,0.863136,0.212485,0.041667,0.51152,0.190369,0,1
0.041339,0.182989,0.462659,0.475042,0.44407,0.625401,0.23145,0.337617,0.166682,0.396919,0.185692,0.545079,0.715509,0.752005,0.879259,0.891482,0.146084,0.081929,0.633016,0.156908,0,1
0.00363,0.230083,0.509876,0.319317,0.519914,0.675282,0.303677,0.417083,0.354957,0.39733,0.017668,0.453782,0.078294,0.481399,0.96588,0.96588,0.227737,0.005618,0.288938,0.277148,0,1
0.0115,0.225596,0.558341,0.499871,0.481346,0.542448,0.515563,0.314348,0.605533,0.210527,0.159155,0.684607,0.055727,0.428779,0.879753,0.819628,0.264811,0,0.322856,0.201649,0,1
0.012006,0.258315,0.523052,0.611584,0.652523,0.497097,0.296022,0.267886,0.333503,0.317671,0.017839,0.422576,0.123829,0.586958,0.940162,0.940162,0.186809,0.008427,0.419875,0.179522,0,1
0.048449,0.194352,0.554909,0.625389,0.583702,0.529277,0.251018,0.249334,0.293668,0.444005,0.017731,0.560792,1,0.816991,0.840601,0.839297,0.107397,0.32912,0.74974,0.119375,0,1
0.019715,0.248866,0.549682,0.721167,0.612957,0.561291,0.295757,0.285113,0.244619,0.373494,0.159149,0.76018,0.328197,0.50224,0.685059,0.685059,0.094759,0.054307,0.494628,0.114391,0,1
0.031528,0.252758,0.486416,0.607718,0.641765,0.513395,0.237471,0.304083,0.314032,0.420488,0.159158,0.526706,0.565248,0.715686,0.936518,0.945587,0.272458,0.083801,0.621444,0.244117,0,1
0.019141,0.246684,0.531333,0.736333,0.624639,0.502826,0.253977,0.353882,0.155921,0.42903,0.017668,0.65965,0.417887,0.528157,0.622316,0.657036,0.078103,0.068352,0.523698,0.11584,0,1
0.016952,0.243819,0.661372,0.624837,0.499434,0.578432,0.288673,0.186592,0.313364,0.355954,0.159149,0.785462,0.335263,0.478174,0.689973,0.689973,0.082798,0.068352,0.510846,0.142697,0,1
0.048277,0.253745,0.611944,0.579669,0.640006,0.622364,0.260159,0.317411,0.272284,0.433051,0.017752,0.692264,1,0.814329,0.826378,0.840469,0.089017,0.117041,0.698086,0.082593,0,1
0.029273,0.287161,0.647439,0.557544,0.674204,0.520986,0.232269,0.269085,0.26966,0.381911,0.017752,0.660358,1,0.751125,0.896454,0.902874,0.104293,0.277154,0.690732,0.175102,0,1
0.008863,0.211855,0.492321,0.622203,0.537836,0.451976,0.406652,0.229808,0.583683,0.454183,0.044243,0.591731,0.257974,0.558266,0.915938,0.915938,0.164517,0.059925,0.517311,0.199836,0,1
0.050674,0.253164,0.856208,0.689647,0.641109,0.332567,0.190707,0.196373,0.255227,0.316485,0.185709,0.357991,0.56699,0.598956,0.735137,0.727603,0.227406,0.102528,0.579558,0.189964,0.005288,1
0.022967,0.239569,0.407729,0.65438,0.554287,0.536553,0.235382,0.356996,0.199034,0.427218,0.000027,0.833665,0.681563,0.572762,0.6293,0.654975,0.032766,0.049157,0.572408,0.082021,0,1
0.020277,0.217096,0.497997,0.549031,0.564144,0.531265,0.241293,0.362756,0.199741,0.419183,0.159149,0.509577,0.354685,0.651086,0.933977,0.933977,0.259004,0.064607,0.588117,0.26216,0,1
0.020577,0.299093,0.447049,0.628407,0.760503,0.498754,0.232553,0.365283,0.312339,0.384523,0.185696,0.613173,0.280304,0.626639,0.930728,0.930728,0.228828,0.041667,0.57036,0.215776,0,1
0.000258,0.228756,0.479645,0.450462,0.503412,0.647648,0,0.256802,0,0.023628,0.044258,0.538088,0.032481,0.372561,0.931444,1,0.313988,0,0.231767,0.325878,0,1
0.029907,0.191939,0.656921,0.505183,0.546573,0.606167,0.256735,0.281791,0.300745,0.405652,0.017686,0.566623,0.781208,0.734479,0.834117,0.837488,0.053703,0.20412,0.6946,0.07722,0,1
0.430858,0.269923,0.517229,0.499356,0.798721,0.567441,0,1,0,0.157354,?,?,0.042497,0.213829,0.362232,0.40364,0.931004,0,0.256307,0.669307,0.004807,1
0.041868,0.217052,0.498065,0.561976,0.607266,0.615762,0.242316,0.283983,0.257131,0.436089,0.017731,0.554542,0.796339,0.805366,0.807114,0.860942,0.072319,0.170412,0.716649,0.083682,0,1
0.015087,0.218463,0.425211,0.641452,0.588163,0.463278,0.26847,0.292418,0.284938,0.38365,0.044268,0.535588,0.415982,0.643319,0.926334,0.921699,0.223189,0.113764,0.584601,0.23966,0,1
0.033326,0.245988,0.515323,0.591838,0.62732,0.372362,0.297936,0.273582,0.316721,0.277039,0.1857,0.527357,0.151638,0.57417,0.911658,0.895229,0.403923,0.013109,0.440935,0.292718,0,1
0.013089,0.244796,0.479061,0.558716,0.514516,0.56984,0.240008,0.314812,0.311631,0.395648,0,0.87062,0.257477,0.560685,0.711768,0.756068,0.000764,0.026217,0.445293,0.09592,0,1
0.017504,0.384541,0.506309,0.693152,0.843401,0.506236,0.2849,0.388541,0.276928,0.347039,0.017701,0.655796,0.351497,0.628167,0.851641,0.874236,0.142006,0.080993,0.576822,0.129068,0,1
0.027819,0.230181,0.661878,0.643163,0.61045,0.398628,0.262015,0.313402,0.350179,0.438531,0.185692,0.677893,0.692954,0.666262,0.878194,0.878194,0.204977,0.197097,0.691639,0.213038,0,1
0.034747,0.178601,0.576367,0.61694,0.459131,0.439056,0.205873,0.322452,0.24026,0.331623,0.185692,0.357991,0.538178,0.629499,0.811848,0.811848,0.236046,0.093165,0.547685,0.184333,0.004807,1
0.01988,0.284599,0.521145,0.32775,0.730069,0.831143,0.266353,0.429385,0.306238,0.308968,0.159149,0.61418,0.261599,0.585738,0.846922,0.846922,0.21434,0.042135,0.59158,0.192847,0,1
0.353223,0.25897,0.57562,0.648611,0.666442,0.414916,0.375961,0.392665,0.215741,0.4383,0.999965,0.696003,0.443871,0.654994,0.827723,0.827723,0.435842,0.065543,0.548994,0.313125,0,1
0.027773,0.243626,0.540373,0.628711,0.622335,0.485768,0.219511,0.212001,0.261754,0.343335,0.185692,0.59177,0.506387,0.652313,0.848095,0.85737,0.215849,0.070693,0.540395,0.183638,0,1
0.01887,0.270212,0.537779,0.512085,0.802534,0.672591,0.288709,0.410056,0.39273,0.452345,0.000057,0.6923,0.215564,0.507875,0.56797,0.581965,0.022214,0.022472,0.427928,0.016815,0,1
0.009136,0.251347,0.487968,0.605415,0.638896,0.51665,0.331168,0.266042,0.375391,0.319814,0.044243,0.561274,0.131034,0.557021,0.956179,0.956179,0.233377,0.017322,0.436056,0.21896,0,1
0.015992,0.246955,0.552199,0.632153,0.630313,0.462154,0.310855,0.326009,0.324598,0.385954,0.044243,0.593324,0.420582,0.586764,0.817124,0.817124,0.172225,0.120787,0.583784,0.170009,0,1
0.018566,0.230832,0.556141,0.566342,0.576824,0.655162,0.344139,0.379819,0.322634,0.415552,0.159149,0.635588,0.180773,0.591234,0.902418,0.902418,0.233192,0.021536,0.534985,0.182163,0,1
0.014952,0.232918,0.560965,0.629049,0.596179,0.472084,0.340205,0.274118,0.392032,0.399245,0.044243,0.588398,0.303035,0.570486,0.806566,0.806566,0.163155,0.066011,0.532356,0.155415,0,1
0.010118,0.237013,0.523649,0.596089,0.544766,0.516449,0.215178,0.083849,0.203404,0.459813,0.017671,0.637464,0.162717,0.407107,0.619104,0.589525,0.036624,0.014981,0.429152,0.125738,0,1
0.040288,0.230095,0.618169,0.59718,0.55273,0.482433,0.235301,0.369158,0.203413,0.335195,0.185711,0.804013,0.355308,0.656974,0.960932,0.960932,0.310435,0.053371,0.529224,0.302166,0,1
0.024373,0.205931,0.450519,0.630826,0.557834,0.317543,0.203642,0.226496,0.325331,0.357936,0.185692,0.357991,0.402455,0.581471,0.801683,0.801683,0.255714,0.103464,0.566003,0.227921,0.004486,1
0.005351,0.226818,0.555078,0.346548,0.518107,0.569319,0.406925,0.33145,0.374904,0.120198,0.017701,0.486327,0.075532,0.453984,0.868405,0.868405,0.216347,0.002809,0.336264,0.234911,0,1
0.014159,0.239281,0.472182,0.515981,0.409776,0.597718,0.255907,0.337412,0.34274,0.400405,0,0.86262,0.278837,0.577917,0.722533,0.763648,0,0.025281,0.443287,0.090614,0,1
0.028526,0.216987,0.52026,0.340693,0.560341,0.748234,0.284739,0.449524,0.282874,0.30779,0.185692,0.614743,0.395836,0.613677,0.859172,0.859172,0.288766,0.076311,0.637965,0.25281,0,1
0.02689,0.184715,0.450315,0.437447,0.481207,0.561655,0.325341,0.345805,0.271289,0.384398,0.159158,0.520609,0.37383,0.646198,0.909984,0.909984,0.299823,0.067416,0.596128,0.275512,0,1
0.025246,0.223981,0.500225,0.46737,0.581373,0.601034,0.225442,0.179187,0.267929,0.375943,0.044263,0.536615,0.539674,0.638709,0.744978,0.758488,0.099161,0.051498,0.555992,0.121346,0,1
0.017352,0.265834,0.571195,0.75198,0.710418,0.474633,0.277197,0.59493,0.273447,0.377023,0.01765,0.722418,0.232495,0.546031,0.68835,0.68835,0.050261,0.024345,0.502075,0.083618,0,1
0.004124,0.204674,0.490622,0.304693,0.447712,0.713265,0.247295,0.337206,0.212545,0.388359,0.017705,0.455598,0.132926,0.518081,0.971653,0.971653,0.227028,0.016854,0.394377,0.300516,0,1
0.034639,0.343579,0.557074,0.604654,0.722669,0.547093,0.247022,0.32903,0.272543,0.347664,0.017743,0.578658,0.580946,0.747286,0.857828,0.869314,0.166782,0.10721,0.649317,0.136058,0,1
0.040501,0.247003,0.496983,0.569449,0.625133,0.48133,0.264479,0.296772,0.285643,0.484682,0.185737,0.825281,0.200531,0.407924,0.701352,0.701352,0.358547,0.026217,0.501859,0.541231,0,1
0.044276,0.250888,0.631288,0.632929,0.638093,0.595338,0.257159,0.136334,0.169623,0.428686,0.185709,0.295168,0.272797,0.557244,0.764043,0.764043,0.344404,0.033708,0.471059,0.285619,0.016023,1
0.025201,0.303682,0.472465,0.73415,0.77211,0.28126,0.323934,0.299884,0.304174,0.339007,0.1857,0.484079,0.140979,0.571631,0.944701,0.926267,0.320952,0.011236,0.404495,0.285555,0,1
0.032161,0.271289,0.516307,0.648374,0.695014,0.458737,0.231638,0.467562,0.287044,0.392416,0.159167,0.563114,0.383595,0.638768,0.898377,0.898377,0.331906,0.070225,0.62385,0.293668,0,1
0.169682,0.197893,0.559132,0.626202,0.496319,0.410538,0.421528,0.303053,0.353649,0.374293,0.999956,0.566902,0.131034,0.557021,0.956179,0.956179,0.570885,0.017322,0.436056,0.420272,0,1
0.011603,0.268256,0.528006,0.792535,0.688526,0.376847,0.216272,0.2794,0.178155,0.403914,0.017677,0.50854,0.169962,0.523095,0.789534,0.789534,0.164815,0.016854,0.447525,0.190645,0,1
0.027773,0.246703,0.840452,0.66077,0.630909,0.4983,0.224988,0.179406,0.276437,0.353892,0.159149,0.492926,0.543131,0.627948,0.787994,0.8152,0.202283,0.088483,0.564282,0.167698,0,1
0.013854,0.244127,0.42933,0.55397,0.541698,0.593709,0.272886,0.256873,0.344403,0.37345,0,0.905602,0.19101,0.451136,0.591888,0.557061,0.000711,0.026217,0.415573,0.023246,0,1
0.00562,0.25699,0.55695,0.740518,0.768591,0.402724,0,0.285905,0,0.740405,0.159149,0.872801,0.07051,0.410561,1,1,0.266059,0.001404,0.318279,0.327103,0,1
0.025654,0.240864,0.883928,0.631586,0.618699,0.513363,0.226071,0.160251,0.299025,0.341721,0.159149,0.492336,0.493766,0.597633,0.803445,0.793496,0.182008,0.08661,0.557681,0.168919,0,1
0.038624,0.280346,0.605647,0.391281,0.691906,0.61974,0.203587,0.379386,0.336084,0.350434,0.185692,0.357991,0.424643,0.58945,0.722947,0.722947,0.238904,0.066011,0.627855,0.173778,0.005127,1
0.031909,0.278435,0.687508,0.683041,0.667534,0.450565,0.287337,0.323408,0.358918,0.410564,0.017726,0.523575,1,0.766789,0.890119,0.895862,0.139098,0.207397,0.702131,0.148297,0,1
0.016287,0.22232,0.481018,0.678685,0.586215,0.449518,0.300715,0.279709,0.336167,0.440454,0.044243,0.594907,0.420582,0.604572,0.837576,0.837576,0.153978,0.120787,0.583784,0.160178,0,1
0.013663,0.236679,0.504859,0.723765,0.604767,0.426803,0.349558,0.283818,0.402,0.458675,0.044243,0.588318,0.286716,0.563941,0.820385,0.820385,0.17194,0.060393,0.521942,0.166498,0,1
0.010194,0.250089,0.580467,0.685351,0.624842,0.487073,0.263823,0.221999,0.357195,0.412426,0,0.66821,0.317499,0.517076,0.744893,0.744893,0.005297,0.044944,0.447145,0.095194,0,1
0.035444,0.195698,0.524758,0.34999,0.518926,0.701699,0.33331,0.431052,0.311114,0.30965,0.1857,0.614868,0.419667,0.606248,0.847565,0.847565,0.337548,0.080524,0.647372,0.291376,0,1
0.013767,0.246333,0.682047,0.346006,0.546796,0.696286,0.269038,0.3879,0.276435,0.427012,0,0.885023,0.312138,0.581698,0.775514,0.775514,0.00103,0.032303,0.498576,0.084807,0,1
0.032531,0.420619,0.418334,0.653725,0.790364,0.523309,0.272587,0.355242,0.277717,0.339565,0.017735,0.581846,0.611993,0.7929,0.917254,0.943587,0.151789,0.116105,0.634733,0.121058,0,1
0.023325,0.271264,0.761731,0.270981,0.727113,0.792285,0.238082,0.38142,0.492121,0.463117,0.01765,0.869428,0.389732,0.621417,0.718876,0.718876,0.036588,0.024345,0.529126,0.05684,0,1
0.01603,0.323109,0.776032,0.724675,0.788027,0.415031,0.376958,0.358533,0.45959,0.393423,0.185692,0.551051,0.219449,0.5144,0.852193,0.852193,0.309002,0.031835,0.555382,0.308436,0,1
0.005153,0.292863,0.563797,0.595104,0.777274,0.575172,0.336862,0.380147,0.359535,0.515066,0.159158,0.626176,0.284328,0.59299,0.692782,0.723503,0.200473,0.081461,0.753114,0.155316,0.217433,1
0.039146,0.164809,0.580747,0.484048,0.462614,0.55309,0.29393,0.26885,0.32473,0.356225,0.185703,0.5874,0.535939,0.697768,0.874214,0.874214,0.211627,0.080524,0.598957,0.192608,0,1
0.020927,0.237409,0.60172,0.580102,0.445522,0.454054,0.407568,0.138558,0.673894,0.371015,0.159169,0.631385,0.095488,0.469517,0.92853,0.898467,0.260618,0.011236,0.349647,0.329696,0,1
0.008058,0.205346,0.575098,0.666046,0.493577,0.409238,0.439055,0.203158,0.505673,0.468935,0.017687,0.587728,0.25969,0.548574,0.912298,0.912298,0.141768,0.048689,0.49953,0.214472,0,1
0.019705,0.272877,0.65857,0.720466,0.668181,0.398525,0.292294,0.339619,0.330747,0.415067,0.017709,0.678365,0.670641,0.672476,0.887469,0.887469,0.137962,0.183521,0.67726,0.180783,0,1
0.029457,0.372392,0.456996,0.635143,0.843546,0.498864,0.272149,0.344985,0.31209,0.382704,0.159149,0.705618,0.267963,0.697698,0.881712,0.889864,0.166452,0.031835,0.527266,0.107758,0,1
0.020999,0.266835,0.503137,0.318772,0.677044,0.85482,0.281838,0.38491,0.313823,0.34379,0.159149,0.613698,0.283523,0.590855,0.838765,0.838765,0.203827,0.039794,0.589991,0.190975,0,1
0.009947,0.236044,0.58761,0.640023,0.562723,0.488959,0.27626,0.266799,0.357577,0.392483,0.017671,0.542386,0.175122,0.56072,0.872601,0.872601,0.122037,0.022472,0.399276,0.12874,0,1
0.02512,0.29397,0.444634,0.678102,0.759418,0.483118,0.272471,0.340247,0.335245,0.382537,0.185696,0.627502,0.280304,0.620739,0.940843,0.940843,0.317749,0.041667,0.57036,0.264453,0,1
0.026614,0.186185,0.590799,0.641525,0.564607,0.471561,0.267886,0.314702,0.292888,0.33966,0.017735,0.583958,0.896157,0.748627,0.915106,0.922103,0.121502,0.22706,0.683771,0.171877,0,1
0.026977,0.259738,0.646357,0.682208,0.649656,0.378763,0.267456,0.333537,0.35312,0.40135,0.185692,0.677447,0.670086,0.669382,0.895515,0.895515,0.210221,0.183989,0.673512,0.217317,0,1
0.077628,0.452675,0.57921,0.637111,0.789139,0.557513,0.25461,0.434957,0.346702,0.357087,0.017741,0.697155,1,0.749043,0.595051,0.646298,0.105212,0.097378,0.736709,0.080208,0,1
0.021946,0.243281,0.572459,0.648779,0.608544,0.476409,0.253039,0.316528,0.209657,0.403897,0.017651,0.585202,0.750254,0.75358,0.922103,0.9291,0.075228,0.154026,0.642544,0.149206,0,1
0.020437,0.183168,0.466835,0.454247,0.413864,0.571856,0.271321,0.295753,0.257249,0.399397,0.1857,0.498193,0.19673,0.578297,0.979066,0.979066,0.325557,0.021067,0.454108,0.347091,0,1
0.017416,0.252943,0.635542,0.617028,0.67153,0.612951,0.303011,0.322795,0.243918,0.325436,0.159149,0.806488,0.292876,0.480269,0.693369,0.693369,0.106966,0.048689,0.482183,0.130958,0,1
0.017468,0.368382,0.976723,0.834291,0.768254,0.314255,0.294428,0.259735,0.29837,0.425189,0.044288,0.489564,0.342062,0.610148,0.885989,0.885989,0.205243,0.065075,0.560384,0.230178,0,1
0.029021,0.319361,0.579942,0.463326,0.747302,0.707235,0.244629,0.391634,0.334921,0.295927,0.159149,0.614962,0.48929,0.688472,0.871116,0.871116,0.210334,0.080993,0.658298,0.194777,0,1
0.028661,0.243622,0.576427,0.631354,0.556264,0.533033,0.302974,0.239109,0.284802,0.303407,0.159161,0.844705,0.43017,0.643778,0.880161,0.869965,0.128267,0.079588,0.529101,0.139031,0,1
0.030842,0.220458,0.576688,0.765221,0.551468,0.377006,0.306049,0.456411,0.310837,0.36628,0.1857,0.662693,0.254941,0.538003,0.755217,0.755217,0.227822,0.036049,0.527167,0.214681,0,1
0.019705,0.249367,0.65837,0.668641,0.635674,0.426855,0.306,0.313786,0.362828,0.416012,0.017709,0.677642,0.669029,0.666262,0.878194,0.878194,0.137962,0.184925,0.683402,0.180783,0,1
0.022756,0.234805,0.549495,0.582378,0.605618,0.491552,0.260538,0.423162,0.331975,0.387269,0.017701,0.51083,0.516726,0.699077,0.868416,0.876095,0.116495,0.065543,0.564344,0.161626,0,1
0.053753,0.242054,0.568384,0.531735,0.6309,0.631461,0.257738,0.372675,0.301653,0.386924,0.017758,0.529716,1,0.854658,0.839226,0.864371,0.0971,0.132959,0.686663,0.090804,0,1
0.025243,0.242844,0.612377,0.378478,0.623004,0.77148,0.233569,0.38954,0.293062,0.310204,0.159149,0.604646,0.404074,0.662617,0.87895,0.87895,0.221977,0.071629,0.636108,0.205006,0,1
0.026216,0.238563,0.650867,0.574809,0.53101,0.569206,0.283671,0.189439,0.310144,0.388089,0.185696,0.750203,0.31843,0.543298,0.795578,0.795578,0.191911,0.054307,0.483367,0.175309,0,1
0.025859,0.24247,0.575725,0.566428,0.623687,0.487225,0.196774,0.407368,0.245536,0.351879,0.159149,0.606941,0.512255,0.698875,0.929672,0.920603,0.248176,0.096442,0.665239,0.245052,0,1
0.021798,0.206331,0.539832,0.511856,0.508638,0.581923,0.265574,0.179823,0.153082,0.313168,0.044258,0.529878,0.608334,0.692421,0.861541,0.861541,0.096454,0.087079,0.563783,0.128169,0,1
0.013904,0.197746,0.538996,0.147276,0.500247,0.911967,0,0.312404,0,0.306654,0.159149,0.628645,0.101691,0.421802,0.740454,0.740454,0.259192,0.001873,0.567563,0.228095,0,1
0.016701,0.254861,0.657974,0.575454,0.672646,0.562784,0.26323,0.347229,0.185333,0.376132,0.017642,0.727406,0.303576,0.641958,0.80367,0.830283,0.028427,0.046816,0.492203,0.100104,0,1
0.038642,0.224891,0.525302,0.520557,0.572467,0.541189,0.330159,0.391286,0.334498,0.379166,0.159167,0.653353,0.528361,0.668203,0.869113,0.869113,0.290835,0.080993,0.61396,0.241125,0,1
0.025734,0.184435,0.488715,0.361191,0.469312,0.670132,0.255301,0.324401,0.255058,0.344808,0.159158,0.52093,0.313318,0.637629,0.929972,0.929972,0.268205,0.053839,0.567731,0.252476,0,1
0.524981,0.203029,0.537385,0.583914,0.517379,0.509917,0.408839,0.213906,0.332487,0.32038,?,?,0.491238,0.585919,0.868792,0.883581,0.918143,0.127809,0.594168,0.728825,0.004486,1
0.015659,0.261727,0.495126,0.555976,0.717582,0.512063,0.501352,0.35571,0.315259,0.446073,0.1857,0.757492,0.116842,0.472513,1,1,0.32018,0.0103,0.396892,0.377965,0,1
0.019015,0.24683,0.628671,0.611675,0.571803,0.571923,0.294334,0.233086,0.313381,0.389999,0.159149,0.803006,0.360435,0.566423,0.792617,0.792617,0.075445,0.068352,0.507103,0.118773,0,1
0.02776,0.204099,0.556593,0.541683,0.523145,0.514496,0.311507,0.134093,0.271971,0.309637,0.185692,0.535966,0.498439,0.660738,0.845849,0.858068,0.173865,0.104869,0.574352,0.163295,0,1
0.018987,0.199962,0.540553,0.484674,0.524641,0.553249,0.250845,0.283461,0.261542,0.409648,0.017687,0.502548,0.482051,0.70202,0.931572,0.931572,0.171041,0.058989,0.546807,0.191255,0,1
0.023547,0.239055,0.562336,0.405558,0.609879,0.78104,0.22453,0.411426,0.270596,0.385924,0.159149,0.627666,0.444499,0.64795,0.866118,0.876312,0.18255,0.083801,0.635786,0.184069,0,1
0.036222,0.264344,0.381301,0.473108,0.659022,0.615271,0.268598,0.414668,0.348786,0.354398,0.017687,0.580026,0.946073,0.793887,0.862302,0.871288,0.101447,0.11236,0.640419,0.113625,0,1
0.023049,0.219538,0.637185,0.625689,0.50766,0.478389,0.192887,0.184377,0.152143,0.407456,0.185692,0.630093,0.280645,0.486335,0.635275,0.647733,0.118204,0.048689,0.504659,0.173571,0,1
0.023409,0.139109,0.552963,0.513023,0.390466,0.591172,0.31009,0.498425,0.381292,0.399746,0.017686,0.632128,0.438129,0.526485,0.655638,0.619747,0.090395,0.056648,0.560685,0.1202,0,1
0.022322,0.265211,0.737673,0.252035,0.700761,0.79532,0.275801,0.38628,0.502074,0.457528,0.01765,0.86941,0.372429,0.614184,0.720151,0.720151,0.03851,0.022004,0.513285,0.059044,0,1
